date,spot,fwd_W2,fwd_M1,fwd_W6,fwd_M2,fwd_M3,fwd_M4,fwd_M5,fwd_M6,fwd_M9,fwd_Y1,min_W2,min_M1,min_W6,min_M2,min_M3,min_M4,min_M5,min_M6,min_M9,min_Y1,level_W2,level_M1,level_W6,level_M2,level_M3,level_M4,level_M5,level_M6,level_M9,level_Y1,skew_W2,skew_M1,skew_W6,skew_M2,skew_M3,skew_M4,skew_M5,skew_M6,skew_M9,skew_Y1,conv_W2,conv_M1,conv_W6,conv_M2,conv_M3,conv_M4,conv_M5,conv_M6,conv_M9,conv_Y1,adjSkew_W2,adjSkew_M1,adjSkew_W6,adjSkew_M2,adjSkew_M3,adjSkew_M4,adjSkew_M5,adjSkew_M6,adjSkew_M9,adjSkew_Y1,adjConv_W2,adjConv_M1,adjConv_W6,adjConv_M2,adjConv_M3,adjConv_M4,adjConv_M5,adjConv_M6,adjConv_M9,adjConv_Y1
20150102,60.58,60.49058990012488,60.51787842462793,60.537238695446106,60.545619386860096,60.54202399585154,60.543700032555805,60.54537606926007,60.352071561178086,59.29028222707097,59.25437577553415,0.1327146207429167,0.1304708366638231,0.12941496824712792,0.1287837491377037,0.12894230320439254,0.12945232425656936,0.12975737464704137,0.12970420729872953,0.12919671111391773,0.1295798734786273,0.15731861455613533,0.15746054480560623,0.15964644390005603,0.16294065090186274,0.16600265962193583,0.16721012351041045,0.1679304345437508,0.17011295920155076,0.17737062665849687,0.18015110225829095,-0.04617979598541766,-0.0379063809512032,-0.039834161493295286,-0.04167687580240532,-0.044354465884345336,-0.046389282634661626,-0.046468220165222424,-0.04782174788365254,-0.05740079495328797,-0.0547077548652433,0.03401786673244952,0.012195959726308181,0.0018691962754003898,-0.016170906806916074,-0.031044229073529564,-0.02488650805983131,-0.010475888360362326,7.995736392595932E-4,0.001968313326805394,0.0,-1.5058321230399274,-0.91902793956738,-0.7976416570189445,-0.647950317475365,-0.5610379088600183,-0.5268668148967495,-0.4538131873293022,-0.40333411619754167,-0.3774211359260549,-0.30978068537717623,37.1348074959462,9.640673974390234,3.698346312710184,-3.489620229891651,-5.385821400328614,-4.334350583323763,-1.8595074577617154,0.053641127124685585,0.0887247317878153,0.0
20150105,59.15,59.13899893876938,59.139596582186236,59.1380226243585,59.13944733746927,59.14843953798572,59.16133928306531,59.174239028144896,58.942690197742266,57.91884893749335,57.914580506183775,0.15980849258235386,0.14853776216146633,0.14634176841740884,0.14453981138401548,0.14284733284298667,0.14180274172014645,0.14117227700489884,0.1391716835506545,0.13350159678207474,0.13176689650144405,0.18276358162701958,0.1787708247938323,0.1788610311967228,0.17916748731714918,0.17982405435796459,0.18036309522293148,0.18068574784412933,0.18194708868864612,0.1854765711063337,0.1865703174572671,-0.04218177004187978,-0.043496707679526875,-0.0426186821783025,-0.04521231196189306,-0.049665780363232125,-0.05134936151512715,-0.05070241620797146,-0.05108951226710484,-0.054704096732617113,-0.055474339852558154,0.02024937538136826,0.006241834232187465,0.0051393764991909344,0.0038859692180272646,0.0038421063609674236,0.006308488410181707,0.009367710423841899,0.01115369327296416,0.009034545129543972,0.0,-1.2077888565858035,-0.9535951201324557,-0.7507818889960669,-0.6355856963609899,-0.5854274843070346,-0.5426655617692429,-0.45765345278638825,-0.40459378257879824,-0.34363815944364623,-0.3046134423093633,18.182402359521767,3.45936498236846,1.9436522594807688,0.8513048160083403,0.49164175853350367,0.6085394550457157,0.7019457067251166,0.7169065900782002,0.37518114630589156,0.0
20150106,58.48,58.422501313210404,58.42429067114743,58.42585866301977,58.42975653572972,58.442164004039164,58.458438872378004,58.474713740716844,58.23626031187647,57.20478755940504,57.001417501377524,0.16065680243605276,0.15385954714675457,0.15209174878703038,0.14733994328556155,0.14528162362380717,0.1454123571087709,0.1454907408126861,0.1436776848331419,0.1409723492056976,0.14703763186718746,0.18831790077532118,0.18430163830694088,0.184005597211417,0.1848165458281483,0.18565466402375158,0.18608519469951984,0.18634303564638496,0.187739087494774,0.1899670825458095,0.18663082001792006,-0.03799285654420036,-0.04368423075016704,-0.04383861022478496,-0.04815226734496122,-0.052477785285350485,-0.05220487558730373,-0.04898512108479337,-0.049070022552683494,-0.05677036493753267,-0.059262132955744895,0.015061682538943279,0.02205776183720573,0.017038579473468998,0.006314802009831632,-0.003953009413310008,-3.00372269579884E-5,0.006513255954788379,0.009703080959763398,0.005556332934012904,0.0,-1.0550741303329065,-0.9293802251251684,-0.7378025622540652,-0.6562334075948555,-0.604508646662436,-0.542008905990169,-0.43155145115031146,-0.37593240364532887,-0.3471283270873847,-0.3258070712474102,11.460128632373914,11.94784743359347,5.916449473941855,1.7347913677053626,-0.6632394699885222,-0.3213210162376724,0.3020965760533564,0.5973454759121978,0.2174643107355701,0.0
20150107,59.13,59.12001514774542,59.11374753840758,59.11373975324984,59.11897763965208,59.129807960345815,59.141458235740046,59.15310851113428,58.88752608288157,57.897099395001185,57.951449238950794,0.14213693245078624,0.14116207237586825,0.137216388442751,0.13861042616174646,0.13827019811619776,0.13724638560339467,0.13662841565961883,0.1365389962143213,0.13466312450824772,0.1288701135507413,0.16756017678685806,0.17011407179314691,0.17288355216498483,0.1740639087553081,0.1761146650386436,0.1776947380880673,0.17863607352854222,0.1804523371658596,0.18499579888467282,0.1873366584688073,-0.03305493860154993,-0.038872884015630584,-0.04034269917352743,-0.04289465563649601,-0.045998499091518,-0.04798633485097889,-0.047916899740527305,-0.04870227555865168,-0.05150381295337113,-0.0522521339632933,0.0033679853785249987,0.014485684550114595,-0.0028672952974205996,-0.001128318409301812,0.006215353286189382,0.007604690811287965,0.008652804884570943,0.009125667786482411,0.006892459547829559,0.0,-1.038021750341148,-0.7933741631324039,-0.6946983502008847,-0.6244168440317432,-0.5594683992505639,-0.5177696288639749,-0.4354974891490998,-0.3901925893766471,-0.3249992035342773,-0.2866269545367297,4.235651908874805,6.097322658375816,-0.4020620695542547,-0.6011763703467761,0.9326103228131426,0.9149934747921656,0.7331331489585097,0.6036568469155179,0.29177120591423755,0.0
20150108,59.93,59.91200821294764,59.91987594773028,59.91882816695447,59.918767453540774,59.93072057049237,59.94871029273695,59.96670001498153,59.69909706392372,58.744353718868524,58.732029985673655,0.12453910440305033,0.1253938046358488,0.12856932588211673,0.12873356808971614,0.12844762879304797,0.12819023015653708,0.12803554259112399,0.1274360646337972,0.12576020674586774,0.12469257900175706,0.15635772443221815,0.16115654872349988,0.1624823169645922,0.16382848201636696,0.16704294503766381,0.16944564635698237,0.17087105085070223,0.17351224194133455,0.17970899419469477,0.18273652655322284,-0.025804542011426033,-0.03176712154385248,-0.03639045716404393,-0.039537200046226684,-0.04298500463895694,-0.04517366777746138,-0.045517989575619235,-0.04688852429807315,-0.05076544687479074,-0.05037249019591166,0.018560566495777298,0.011244901688028039,-0.010091451009834633,0.0028090064236915083,0.01783276179856877,0.017147296525901298,0.013146971650471956,0.012307398128524013,0.013600175715453501,0.0,-0.8541315428646449,-0.6873778055226731,-0.6616589041938661,-0.6112543509650918,-0.5551683218626648,-0.513531739970612,-0.43157265753936086,-0.39136743233486204,-0.33040495010392595,-0.28371027610259475,14.755509182569261,5.602554960490195,-3.0817256640287085,-0.2782375197182579,3.2378803958255027,2.7392549482182433,1.4516700441697705,0.8625816935969192,0.615162990220725,0.0
20150109,59.64,59.60373310631672,59.60749857098372,59.607517412483524,59.61084177135985,59.620603283628824,59.63230293346883,59.64400258330883,59.34606803412413,58.363343445045594,58.40007387421193,0.13585782960207002,0.13603685390194734,0.13686669602037765,0.13380639404827924,0.13312518408837395,0.13333385164064523,0.13345889556784618,0.1334786544531238,0.13473002279276047,0.13773822811065523,0.16266808530059748,0.1656709546668756,0.16524666209170502,0.1680087355274734,0.17106135811475448,0.17290011521667276,0.17399404243554828,0.176163146848615,0.18112077919064856,0.18345594593783945,-0.029365068691561004,-0.03602517299766194,-0.03818875859897212,-0.04141405837206992,-0.04497237840352726,-0.04691987187919674,-0.04685693215206498,-0.04924048591127699,-0.05653616083771126,-0.05291286654691394,-0.01099057126766499,0.0032129812304349014,0.0012960613452536198,0.004377258339459512,0.007606185283186581,0.008525587697694148,0.00863699377225774,0.006663686950723769,-0.003581339594327663,0.0,-0.9223193269792122,-0.7617618533674821,-0.6806782540317167,-0.6254280996161791,-0.5680280920960709,-0.5225153227051753,-0.4350586672319929,-0.40301826332444995,-0.3657249449471606,-0.29721792784296286,-10.791703951956025,1.4916195914806023,0.4106850643379648,0.8824539316402175,1.267529935073449,1.1639602369794917,0.7973507006596477,0.5184054244843304,-0.15959505039911995,0.0
20150112,59.5,59.51078216089664,59.5142204835287,59.51581831372609,59.52080354215324,59.53306282577921,59.546424528369364,59.559786230959524,59.22018347024695,58.28766720820282,58.32752502542334,0.1476066762368162,0.14250109069568317,0.1412881958035328,0.14001226106093378,0.13807921946480448,0.13690773499555306,0.13620000783323893,0.1361454892446336,0.13371365619977077,0.1284606248322049,0.1733146815425969,0.17164535007849538,0.17118555693543022,0.17318051971132026,0.17508998072705478,0.1761215022522803,0.1767375253825845,0.17868943555303732,0.18308023681896685,0.1854331843426289,-0.03730677573648269,-0.039299232734414505,-0.03980818143567566,-0.0430670851540541,-0.046767272591385974,-0.048178077511150615,-0.04735316704219316,-0.0485671982782183,-0.05170920087187196,-0.05301682380177634,0.03533170895431581,0.01860847550622144,0.008795759386714641,0.0073578179475584345,0.00727500396641788,0.007961886495098332,0.007779709627049363,0.007039174448256722,0.0023799379210264456,0.0,-1.1657169839258865,-0.8132288000927568,-0.6962608612593708,-0.6275518262145919,-0.582295008064158,-0.5277170076046701,-0.4282714789494165,-0.3946864982186998,-0.3303521290580364,-0.29591505839360005,36.996161527775804,8.63450229149942,2.7640067787035236,1.7584995265406476,1.1873132138059876,1.0612812097415993,0.6743476680106852,0.5020607374104399,0.10526095020449339,0.0
20150113,59.8,59.80445465259593,59.80283895562288,59.79456412380385,59.80952418918568,59.81378828314423,59.81381535485625,59.81384242656828,59.467430456472954,58.573400430109054,58.59711776477127,0.14298366059379672,0.1397236719996713,0.13720697284639485,0.13571348957236287,0.1348672127440987,0.1344872975148385,0.13425883235204422,0.13399745698023785,0.1335502991585387,0.13342809523398827,0.17524667684393427,0.17490295655947824,0.17484925966358061,0.17554571720667703,0.17697911615360354,0.1778351800934234,0.17834684609902723,0.17974780555455136,0.18308524567597,0.18526018894208574,-0.034844234050074294,-0.04098576808772691,-0.04149322444454899,-0.04406841958691545,-0.04757568832558932,-0.048805332005730846,-0.04771209050613965,-0.049942817668406664,-0.055443957076998514,-0.054901549934075804,-0.00419736601836825,0.011998596324081921,0.007773060856674021,0.0071765527167982485,0.006901944976367917,0.005746359327057583,0.002862656690364093,0.003576567843819283,0.00675449191959253,0.0,-1.0933164115537841,-0.8366786576205871,-0.7140030755215974,-0.6315534604729587,-0.5881753817176613,-0.5300065896726015,-0.42579961035021086,-0.4019371710048127,-0.3548165646361987,-0.3072021460420347,-6.52210868823084,5.422242853984462,2.366876542678912,1.595037458969634,1.196931838815667,0.9176152744667674,0.2991517881408068,0.21149301439758889,0.29993380873016107,0.0
20150114,59.63,59.671904462408385,59.66030397706112,59.666948510977114,59.66944526031932,59.68152175619303,59.69489735062265,59.70827294505226,59.34252780080753,58.435798384057684,58.43040161546707,0.15219640744817003,0.14275205414459521,0.1401729495524485,0.1384668051634851,0.1371647116170855,0.13650796237924645,0.13611239179771648,0.13612175182772634,0.1361909342738528,0.13617322420973632,0.18268621139081773,0.18001455783051298,0.17813664893644188,0.17846105365910186,0.17864907039802166,0.17873633669444314,0.17878867602695805,0.1803375596995612,0.18384835847712364,0.18586661845021007,-0.03859956921344978,-0.04139498985563172,-0.04100226819986968,-0.046442927174142966,-0.05059711944871353,-0.05104909917183663,-0.04882865560804328,-0.050966192722586054,-0.05511771854180262,-0.05213652493769636,0.017569045128021248,0.011768705225234006,0.008151856682978605,-0.002885577371153409,-0.005545630733119514,-0.0015615202292155392,0.005338917315493682,0.007289226292150369,0.006991164435278273,0.0,-1.1948890781872787,-0.7975356634404738,-0.6934258891915233,-0.6493467680159017,-0.6211938456403701,-0.5522238002402505,-0.4328521498199,-0.4095540064368852,-0.35205349246521545,-0.291236292639325,20.120383293642984,4.376270614490128,2.6526815612648127,-0.18303597250869785,-1.0882883254899898,-0.5981006773435773,0.3185621824577071,0.47811439074765916,0.3091186028024784,0.0
20150115,60.01,60.12792946605723,60.128200994371156,60.12290706650134,60.12788623809576,60.14552851420684,60.16428345164943,60.18303838909203,59.79773457091829,58.95759667177756,59.09771607491906,0.16733107281241394,0.14956873684005495,0.14304921874043425,0.1393670698599077,0.1369284641480042,0.1357268974567242,0.13500082419306278,0.13371874191526292,0.13204598043613283,0.13228781121795516,0.20257306511242834,0.18518242686956965,0.1806788075146201,0.17989769822218832,0.1792789424411098,0.1789660759329207,0.17877809321626356,0.1802077128491261,0.18442100740644257,0.1879443312874583,-0.035849912216954945,-0.04251961691155301,-0.03910498688592018,-0.041764470803356636,-0.04656678335249395,-0.04926206678320745,-0.050035871235833654,-0.050196587966099125,-0.04853346865679297,-0.050388184554864976,0.003449202328579455,0.012886338183359797,0.005940123710022119,-0.004713006205027882,-0.007637888168610954,-0.00599704279460603,-0.0022627933721634796,-0.0037406193246547143,-0.007940815803663634,0.0,-0.9184380294296935,-0.7988650235463861,-0.6561163162491078,-0.57848916143426,-0.5645157283945454,-0.5224553971697117,-0.4394591117017184,-0.40744506992347,-0.3084647027589323,-0.2787979107361043,2.62557563230659,4.5937590366302326,1.987843831955075,-0.6343812517916732,-1.3150190707292575,-0.9671112943582465,-0.22607978468018652,-0.2092936170627782,-0.35420551434924186,0.0
