date,spot,fwd_W2,fwd_M1,fwd_W6,fwd_M2,fwd_M3,fwd_M4,fwd_M5,fwd_M6,fwd_M9,fwd_Y1,min_W2,min_M1,min_W6,min_M2,min_M3,min_M4,min_M5,min_M6,min_M9,min_Y1,level_W2,level_M1,level_W6,level_M2,level_M3,level_M4,level_M5,level_M6,level_M9,level_Y1,skew_W2,skew_M1,skew_W6,skew_M2,skew_M3,skew_M4,skew_M5,skew_M6,skew_M9,skew_Y1,conv_W2,conv_M1,conv_W6,conv_M2,conv_M3,conv_M4,conv_M5,conv_M6,conv_M9,conv_Y1,adjSkew_W2,adjSkew_M1,adjSkew_W6,adjSkew_M2,adjSkew_M3,adjSkew_M4,adjSkew_M5,adjSkew_M6,adjSkew_M9,adjSkew_Y1,adjConv_W2,adjConv_M1,adjConv_W6,adjConv_M2,adjConv_M3,adjConv_M4,adjConv_M5,adjConv_M6,adjConv_M9,adjConv_Y1
20150102,114.08,114.06115752329003,114.05748863233921,114.06062387601223,114.04578019974625,114.02057933920585,114.02027819665265,114.02320976423337,114.03249303942361,114.09104069533832,114.18050333917851,0.18070828248368864,0.17425954956873246,0.17371336257337322,0.17433630551641832,0.17404475935998967,0.17359839418980744,0.17398232312826212,0.17398580338409025,0.17345418925291523,0.17337076862665005,0.1875760025136383,0.1801377216118136,0.17932718641365136,0.17945937675888504,0.17867595934331826,0.1777630014252039,0.17768966839361477,0.17748034897065953,0.17679501741512949,0.17661247688231918,-0.018553069169496166,-0.018797830588871755,-0.01821308609339166,-0.016744829002406626,-0.015721907036029745,-0.016035159872844533,-0.015374307266093314,-0.014855676884946052,-0.014506507653125177,-0.01386299236625044,0.013545661494529994,0.017034059043931564,0.01666453894618263,0.015247864448262623,0.014132341579293285,0.01423466500308877,0.015475989910667289,0.016212620711334377,0.016595605118313723,0.017036694947161653,-0.507631030686813,-0.3962473008589381,-0.3256718863662499,-0.23739958873334713,-0.17795285049751974,-0.16082755182187522,-0.1382994564937259,-0.12013217082358023,-0.09551147081792971,-0.08007150114309454,10.328505896599827,8.060874149175385,5.988303111835224,3.1353303540479915,1.856510008570236,1.4401344602624295,1.2643797377889463,1.071443717877139,0.722366837975397,0.5683649919879297
20150105,115.8,115.8227510678859,115.81915261678462,115.82072619913436,115.82322856502684,115.79841564901608,115.78709323913631,115.79616734057844,115.80960224912137,115.86952608526687,115.95107808386703,0.19437842687321008,0.1850906213694436,0.18354129617525763,0.18222746209857854,0.1790612982715243,0.17742885670862218,0.17701431424702907,0.17656423984063718,0.17576541514022578,0.17603374525483173,0.19882287189688033,0.1891643869936529,0.1874970384344667,0.18582518563175496,0.1826976652974524,0.18110677588915622,0.18062126973432716,0.17989667763636544,0.17830623002052837,0.17830558255245577,-0.016264257647171584,-0.0168350574090034,-0.015433288981534569,-0.015226242875667156,-0.015389943428685831,-0.015100154077211601,-0.014224948291685842,-0.01360980775000522,-0.012632258048173634,-0.012677837996455745,0.014837471493685082,0.01673261377467278,0.014597727003685397,0.015711787447829306,0.017406518784552225,0.016823186191160668,0.016205406100099573,0.016063315245278216,0.01774700819804279,0.018217554897239367,-0.42589126431540897,-0.3483548467441401,-0.26048273747350753,-0.20683609496363095,-0.17060424547941755,-0.14933128430646464,-0.12560575959243472,-0.10897664628332569,-0.08250562733903659,-0.07284164236639486,10.43986138434452,7.863392157794456,4.732698130649314,2.919723869454651,2.188299778449347,1.6815122548441326,1.3038803695333299,1.035212083444017,0.7625379928500602,0.60139408159534
20150106,117.12,117.08402254363762,117.07766111670907,117.07451708488499,117.06600870979956,117.0534913297511,117.0681367522814,117.07892053324386,117.08725913568627,117.12451657677859,117.17425431708837,0.18769994856302102,0.18157192417855347,0.18064174715463116,0.17974055412700718,0.1768251233137755,0.17558733361538337,0.17515986067943237,0.17504908220512216,0.17531275056967147,0.17575886223577156,0.18983509097688936,0.18447758737333728,0.18384207386234833,0.1830257095219928,0.1801371369353865,0.17921199388121203,0.17854257726626657,0.17802503468229144,0.1776020641533719,0.17804951617614723,-0.011690127448238748,-0.013108742895065072,-0.013039159754394455,-0.013420369916619506,-0.013949345535906786,-0.013456789213915315,-0.013403198767594757,-0.013484430580212755,-0.012482232418399028,-0.011890144476507516,0.017149051985699784,0.020121681536926624,0.016790807192052906,0.015611516916182663,0.015125291255678299,0.01302061194654604,0.014718140276437234,0.01705853219862186,0.01791653856444339,0.017958312880889067,-0.32225618948050627,-0.27832670132091286,-0.21965933723739478,-0.18552723360300652,-0.15651369707689394,-0.13130546945681026,-0.11709430323065037,-0.10932037062847591,-0.08202391553466033,-0.06851930126480517,13.473129253977614,10.58093350211182,5.6149829038392705,3.140013804305635,1.9359093933601832,1.2649199703382188,1.116246400634949,1.131173002291368,0.7784772800948949,0.5963718304691158
20150107,116.43,116.45175036003292,116.44592257147988,116.43431913942882,116.44973154857124,116.45782279828452,116.47542175431767,116.47698119880937,116.48558189674003,116.54769434305365,116.63154897870912,0.18248007477644576,0.1830074055678731,0.17820759459128518,0.1778648281471384,0.1763116586670148,0.17536615256099172,0.17526109655855007,0.17531536484686794,0.17554943949534252,0.1758101059490597,0.18514848335081258,0.1860162736604891,0.18209818664352403,0.18239758010645202,0.17980386996238307,0.1789529615286835,0.17853043268772065,0.1780834245144116,0.17755257528201845,0.1779434584840786,-0.011452556779418225,-0.01136872461013456,-0.014362193956062976,-0.016014284704363366,-0.013851111525604108,-0.013544997337203213,-0.013607451426678529,-0.013261152330447175,-0.01198879901912572,-0.012118190928043691,0.015391961652008275,0.011162239426647489,0.01253523305470538,0.01343326541700525,0.01489427077586203,0.014932161286232135,0.015704351010296234,0.017175154829971034,0.01938262454888073,0.01810664173701936,-0.3276235511234605,-0.2118636445338812,-0.23285783529355847,-0.22200489950902416,-0.157431459569565,-0.13163788993330805,-0.11910796678898829,-0.10771050330339912,-0.07871380958005492,-0.0699828348155222,13.4258492107502,3.8868292906640503,3.356753001855642,2.7357443274861617,1.8899536430153212,1.4389584552329588,1.2048172934207027,1.1349978576603257,0.8464653481566163,0.6038726888090754
20150108,115.94,115.96585945926532,115.97420933358255,115.93625546635164,115.93854816070863,115.96116837133474,115.96883573069076,115.9777927860603,115.99127731229156,116.0453873523683,116.11377616666782,0.1749879276094519,0.17267306689144973,0.1693549452985578,0.17078399869450164,0.16940251590577016,0.1694920898486194,0.1701098027711144,0.17045363138814648,0.17151218776215182,0.17314230905961775,0.17695308513617,0.17643653000626053,0.1723868148152596,0.173626761427236,0.1725163362192086,0.17252585098203607,0.1729015888087816,0.17326625989812244,0.1742811659306194,0.1753162721562849,-0.009606674045154593,-0.012350622836703904,-0.012000244293036604,-0.012698160356700473,-0.01288674175386137,-0.012923153140222184,-0.013074023880262369,-0.013192740027250753,-0.012800278056029091,-0.012413640988625256,0.012515431702121368,0.010867648047546388,0.011927197936399986,0.013976222995399407,0.014122878446846999,0.014785875958471237,0.015479114850063305,0.016217491397920142,0.017448009314290542,0.0186166949320674,-0.2880752341452648,-0.244169183140765,-0.2058475740006202,-0.1855450117757449,-0.15126726504997917,-0.13055821277205215,-0.1180262790588948,-0.11012770271733985,-0.08581303695162207,-0.07287590561249617,11.445287357247969,4.259749223585761,3.5210330093521955,3.0904813265013544,1.9883090836332458,1.5158401450180539,1.2732323318301364,1.1451084297331031,0.7879581789810682,0.6416115144079819
20150109,117.26,117.25386045578271,117.24801468454429,117.26996856252526,117.26415050747848,117.2527583762345,117.25517972582598,117.25157561090292,117.25861268293328,117.30625776727386,117.36848947122137,0.1603039729132137,0.1669931302284516,0.16399135843994095,0.16814030893580761,0.1678043826131808,0.1677081007978731,0.16883797348601565,0.16930689528275136,0.17030644092178557,0.17186383098149133,0.16117382823113416,0.16913687860184218,0.16651772635746326,0.17002465449389736,0.16947357727228388,0.17033676608789208,0.17108307679908033,0.1715329561929598,0.172607627291793,0.1737014181700598,-0.0066199616372189145,-0.009196545782657405,-0.009674810699436306,-0.009496966958025382,-0.00923967993444629,-0.011184474953364129,-0.011039799019063897,-0.011029035075773361,-0.011501544329595827,-0.011612383926401362,0.014468371866565945,0.010168264103077753,0.00920465518457131,0.012124280039055734,0.014271261580545277,0.013672283711186598,0.013894668026149318,0.015035371505599323,0.018135495550419503,0.0187098045363869,-0.20940497204023045,-0.19020597911497808,-0.17114730099063433,-0.14349749450760282,-0.11027845197292556,-0.1139223185382276,-0.10094470052001989,-0.09283614573790264,-0.07779199927393433,-0.06889116449389768,14.55487427849358,4.418948633111665,2.880313273214224,2.753819429607035,2.0594918658184653,1.4482106785591493,1.1664028460736935,1.076122482869938,0.8375545932398418,0.6584965898143901
20150112,118.56,118.5284869808043,118.52608125995542,118.52361434479901,118.52278394183794,118.54078302633587,118.53787443682229,118.5220937419618,118.53204844040857,118.59052065109735,118.65025542270209,0.16262754963539028,0.1624638454548739,0.1615550237742711,0.16389122237693723,0.16305880849145127,0.16343812973856914,0.1640027849685924,0.1648237691267995,0.16672444513602896,0.1679790829400509,0.16301552212943612,0.16344734147544746,0.16273803648625917,0.16547405755810501,0.16454614021529956,0.16591539085085166,0.16615520133459558,0.16690622390548485,0.16879485827277846,0.1700502322662641,-0.0029324741738297358,-0.006195247312364471,-0.007529392233706773,-0.0090245935410842,-0.009714589066237608,-0.010732612629949791,-0.010768142115318636,-0.01099279862085384,-0.011154017949315297,-0.010710305141075453,0.011374327350496663,0.013441648970974145,0.014729820500778801,0.014139424426706593,0.015598602109323479,0.011721757912241164,0.016574438275581586,0.01828767120672559,0.016971112566008844,0.01764589152311354,-0.09324633914156477,-0.13290970395373097,-0.13812296738662871,-0.13656252830715088,-0.11902155503637343,-0.11223691178569113,-0.10100650359336362,-0.09550391777723106,-0.07740435259465428,-0.06518766590182806,13.238943779210544,6.423267651380566,5.104234634432764,3.5932972736258613,2.349544472865081,1.3005105156962715,1.4432675542034048,1.4257002266049599,0.822654226325392,0.6536884006581978
20150113,118.16,118.19158212728841,118.19021121909951,118.16737832758602,118.17817308728543,118.21491609885251,118.20645684122218,118.2061645668493,118.22518275450467,118.29388971356917,118.34347287096695,0.16219051757245478,0.16205120974585308,0.162047954704404,0.1644332490663809,0.1636645123955733,0.16482451901897663,0.1654064366516338,0.16607594096296766,0.16769642731961884,0.16891207883197282,0.1633380888249899,0.1630999092392502,0.1630379329334588,0.16586303561940965,0.16559595854538317,0.16647783444159772,0.16689014677553576,0.16767313867057013,0.16951380389990964,0.17072709176772063,-0.0047652328545524595,-0.006113933809312289,-0.00645167074962525,-0.0083795324534259,-0.009985967350178471,-0.0097393862101555,-0.00918625982914718,-0.009383680815893922,-0.010059862420151005,-0.010428322065440329,0.019800379954845175,0.010632406759205931,0.011425728606481035,0.01323099902537703,0.01529295658006359,0.014285232469331001,0.016015546604403595,0.017059125522980233,0.017117514574702248,0.01673541606477354,-0.15961820883309405,-0.13354432463508367,-0.11819994588911747,-0.12551621184558648,-0.1211826162442215,-0.10143981835579868,-0.08583863622303553,-0.08108482339687889,-0.06933608827321086,-0.06331895452715562,26.05484100509056,5.1909289713033555,3.9743114699252304,3.179257187908878,2.2734439466894107,1.5526503937796843,1.397663803861203,1.3121607636522874,0.8271512147077544,0.6169857226137986
20150114,117.97,117.9560653301284,117.98216730675402,117.95195785156194,117.95446186660513,117.97963427548667,117.98109660740512,117.96484803909652,117.97719865545466,118.03666480170395,118.09470092333723,0.1691737292350949,0.16776470830425028,0.1660814289311612,0.1678211438347293,0.1663406184242059,0.16767975327444448,0.16837734875430135,0.16885647667445153,0.16991214050268458,0.17067221943480723,0.1705670038346995,0.16909352423075472,0.16790232566937766,0.16975377377687678,0.16880469229779335,0.1695804898967283,0.1700020481164396,0.1705237971683484,0.17182136378779844,0.172814968610752,-0.0069540324614231624,-0.008167354230463256,-0.010254289080786945,-0.010476858551091185,-0.011130029387976139,-0.010079093911849598,-0.009665742919365478,-0.009731902659197976,-0.009878452203612893,-0.010518320080139707,0.019236493273829234,0.013022149712146651,0.014709988996781949,0.014568962148390052,0.015060697385772138,0.013701840086946028,0.015459157303845828,0.016678551307178425,0.017698318314161562,0.01764247398912362,-0.23171207060479007,-0.16733640949467923,-0.18546403617933957,-0.15539958148524488,-0.13236309244653735,-0.1030097296110319,-0.08854133823644876,-0.08299593367601972,-0.06709977187580268,-0.06319312562437387,25.953370925786423,5.478348120809458,4.945012528676166,3.384631599027748,2.1451531285726047,1.43118628237964,1.2974798825903298,1.235815452774697,0.831817082332114,0.6368048965365735
20150115,120.94,120.93502544920615,120.93154415133743,120.9350098656714,120.92753911021953,120.91287948349029,120.91202269819911,120.90119808170344,120.89642174126449,120.9029856778969,120.93811989079995,0.2198784080438213,0.20029499568825038,0.19366104943238338,0.19025504957695943,0.18470653326406838,0.1826048191224495,0.18120418132067262,0.18066501141555577,0.18012331648147414,0.18027425460212734,0.22180714631971785,0.20105138445606288,0.19420903557475172,0.19096616906090147,0.18546482508868464,0.18309863545739827,0.18164455331791426,0.1812118882214407,0.1808578764857069,0.18105032538464305,0.004042927502096189,0.002310656713480355,0.0038054750016686314,0.0011264750555585246,-7.45093529224897E-4,-0.0042523422250855284,-0.004473588295269735,-0.004946773877582434,-0.006087328670314672,-0.0062706637916547245,0.015185292149806844,0.015465401821360806,0.01625496351705723,0.01645783836727727,0.01648265423646684,0.01562203708024467,0.017680880749478448,0.01872663503924948,0.017993319164104175,0.01597021798307729,0.10589827894290102,0.039427323868781394,0.06157136272209614,0.016534060042697595,-0.007978105500318673,-0.04027604797936642,-0.03824292525063706,-0.03916097635612443,-0.03931610959808357,-0.03601672677708608,9.234256337502705,4.628648309121908,4.053211080059138,2.8978358980242,1.9279500678567827,1.4026600769342146,1.2950558367465823,1.2320203935181964,0.7681277731022573,0.5268564414419104
